file,group,packet,audit_mode,runtime_scope,status,issue_type,flow_or_surface,evidence,followup
tools/firecrawl/apps/api/src/controllers/v0/readiness.ts,tools,P193_phase7_tools_firecrawl_apps_05,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v0/scrape.ts,tools,P193_phase7_tools_firecrawl_apps_05,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v0/search.ts,tools,P193_phase7_tools_firecrawl_apps_05,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/__tests__/urlValidation.test.ts,tools,P193_phase7_tools_firecrawl_apps_05,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/batch-scrape.ts,tools,P193_phase7_tools_firecrawl_apps_05,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/concurrency-check.ts,tools,P193_phase7_tools_firecrawl_apps_05,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/crawl-cancel.ts,tools,P193_phase7_tools_firecrawl_apps_05,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/crawl-errors.ts,tools,P193_phase7_tools_firecrawl_apps_05,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/crawl-ongoing.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/crawl-status-ws.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/crawl-status.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/crawl.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/credit-usage-historical.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/credit-usage.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/deep-research-status.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/deep-research.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/extract-status.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/extract.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/generate-llmstxt-status.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/generate-llmstxt.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/map.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/queue-status.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/scrape-status.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/scrape.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/search.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/token-usage-historical.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/token-usage.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/types.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v1/x402-search.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/__tests__/agent-status.test.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/agent-cancel.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/agent-signup-confirm.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/agent-signup.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/agent-status.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/agent.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/batch-scrape.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/browser.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/concurrency-check.ts,tools,P194_phase7_tools_firecrawl_apps_06,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/crawl-cancel.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/crawl-errors.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/crawl-ongoing.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/crawl-params-preview.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/crawl-status-ws.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/crawl-status.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/crawl.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/credit-usage-historical.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/credit-usage.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/extract-status.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/extract.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/f-search.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/map.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/queue-status.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/scrape-status.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/scrape.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/search.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/token-usage-historical.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/token-usage.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/types.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/controllers/v2/x402-search.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/harness.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/index.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/deduplicate-obs-array.test.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/html-to-markdown.test.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/html-transformer.test.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/job-priority.test.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/merge-null-val-objs.test.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/mix-schemas.test.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/spread-schema-objects.test.ts,tools,P195_phase7_tools_firecrawl_apps_07,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/transform-array-to-obj.test.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/__tests__/url-utils.test.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/extractHeaderHtmlChunk.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/llm.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/logo-selector.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/merge.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/processor.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/prompt.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/schema.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/transformer.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/branding/types.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/browser-session-activity.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/browser-sessions.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/canonical-url.test.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/canonical-url.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/concurrency-limit.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/concurrency-queue-reconciler.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/cost-tracking.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/crawl-redis.test.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/crawl-redis.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/custom-error.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/deep-research/deep-research-redis.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/deep-research/deep-research-service.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/deep-research/research-manager.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/default-values.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/deployment.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/engpicker.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/entities.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/error-serde.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/error.ts,tools,P196_phase7_tools_firecrawl_apps_08,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/build-document.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/build-prompts.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/completions/analyzeSchemaAndPrompt.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/completions/batchExtract.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/completions/singleAnswer.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/config.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/document-scraper.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/extract-redis.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/extraction-service.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/build-document-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/build-prompts-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/completions/analyzeSchemaAndPrompt-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/completions/batchExtract-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/completions/checkShouldExtract-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/completions/singleAnswer-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/document-scraper-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/extraction-service-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/helpers/deduplicate-objs-array-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/helpers/dereference-schema-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/helpers/merge-null-val-objs-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/helpers/mix-schema-objs-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/helpers/source-tracker-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/helpers/spread-schemas-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/helpers/transform-array-to-obj-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/llmExtract-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/reranker-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/url-processor-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/fire-0/usage/llm-cost-f0.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/helpers/__tests__/source-tracker.test.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/helpers/deduplicate-objs-array.ts,tools,P197_phase7_tools_firecrawl_apps_09,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/helpers/dereference-schema.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/helpers/merge-null-val-objs.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/helpers/mix-schema-objs.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/helpers/source-tracker.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/helpers/spread-schemas.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/helpers/transform-array-to-obj.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/reranker.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/team-id-sync.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/url-processor.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/usage/llm-cost.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/extract/usage/model-prices.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/format-utils.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/gcs-jobs.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/gcs-pdf-cache.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/generate-llmstxt/generate-llmstxt-redis.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/generate-llmstxt/generate-llmstxt-service.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/generate-llmstxt/generate-llmstxt-supabase.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/generic-ai.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/html-to-markdown-client.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/html-to-markdown.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/http-metrics.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/job-metrics.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/job-priority.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/logger.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/map-cosine.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/map-utils.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/native-logging.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/otel-tracer.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/parseApi.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
tools/firecrawl/apps/api/src/lib/permissions.ts,tools,P198_phase7_tools_firecrawl_apps_10,third-party-governance,support-surface,needs-followup,,third-party-firecrawl,,
